title,href,author,reviewer,last_comment_time,comment
最近产生了一个奇妙的想法,http://tieba.com/p/8282014064,单机物品,喾搽,11:03,楼下细说
这种算圣母吗，还是只是善良？,http://tieba.com/p/8282735681,zeplion,用户_后面...,00:29,
坏了家人们,http://tieba.com/p/8283282107,只是一只...,池非迟002,2-27,今天刷鼠鼠的粉b（云视听）的时候一个up讲了个猎奇笑话 我没蚌住 我爹也在身边 我爸一开始没看懂 过会他也回过味了 但是我用余光很确定我爹用奇怪的眼神看我 可能是觉得初三孩子懂这个还是过于（ ？
这么哈人吗？,http://tieba.com/p/8285020714,沧宇明月,香草美人🐽,10:58,发条评论ID定位已经精准到街道了吗？太哈人了。
吧友们大展神通的世界,http://tieba.com/p/8272128355,雪落的态度,MasterGHY7,10:55,生物界还有很多奇葩的jp方式，比如如果模拟了水螅水母会得到什么能力呢
喜欢意淫切腹，有同好嘛,http://tieba.com/p/8241848621,小吉蒽,No1独龙王,10:54,
刚刚在其他群里看到的，不知道是不是火星了,http://tieba.com/p/8275443642,桥...,老八，,10:50,如果河坝在里面，会是什么形象呢？
想问一下这个手法现实中可能吗？,http://tieba.com/p/8275740818,我是个杀软,贴吧用户_...,10:50,在头顶开缝，灌入水银，水银的重量随着重力一点点下落隔开你的皮肤和肌肉，然后一个完整的人皮就取下来啦
你会吃可以让自己变得受欢迎的糖，还是另一种？,http://tieba.com/p/8276125609,爱读书的...,ax,10:44,你在德国元帅冯勒布的坟前放了炮仗。突然就飞来一只鸽子，嘴里叼着两颗糖。元帅用意念告诉你。一颗糖吃了可以成为满级渣男/女。会有很多异性喜欢你，而且你可以游走在这之间，毫发无伤。第二颗糖吃了可以获得厮守一生的真爱。吃了哪一颗糖，另一颗糖就会消失 你会吃这个糖吗？会吃哪一个？
如果一个女孩子多次拒绝了一个男生,http://tieba.com/p/8268237522,本田思域,重庆,10:43,男生非常喜欢那个女孩子，然后男生放弃了去追求。 几年后，如果那个男生变得非常优秀，读完了博，还有特别好的工作，一直单身。如果女孩子十分后悔当初的拒绝，然后去倒追这个男生，还有机会吗？
提问：如果变成美少女之后只能穿一种类型的衣服,http://tieba.com/p/8196627357,贴吧用户_...,贴吧用户_...,10:42,你会选择哪一种?我先投一票水手服 当美少女当然必选水手服啦！ 可以随意混搭各种绝对领域！
女孩子听青梅和bambi的记录贴,http://tieba.com/p/8277407081,黑兔小五...,黑兔小五...,10:36,lz连续听了两三天，听了青梅和bambi的一部分，来说说感想
战败了 认为这样就能让你饶她一命,http://tieba.com/p/8283809957,zeplion,星字还是...,10:29,她已摆好pose 你会如何处置呢
没谈过恋爱的女生会穿黑丝白丝短裙之类的出门吗,http://tieba.com/p/8283678414,[],鸽啊咕咕咕,10:29,
好喜欢求而不得（*/∇＼*）,http://tieba.com/p/8234652572,~Kaka~,星字还是...,10:29,我是个DK，就是好喜欢被女孩子弄到临界点突然停下，然后女生说：哒咩，再忍十分钟。突然加速这样。 之后就重复这几个步骤，最后实在忍不了了就玩倒计时 真好喜欢这样
想要上浮换气却遇到墙壁,http://tieba.com/p/8284532927,茶猫子w,fnlnxy,2-27,原来水面只是虚假的灯光效果啊…… 之后会发生什么呢
绳艺在这里可以讨论吗,http://tieba.com/p/8269060238,小染.,雾隐、,10:28,今天第一次自己弄龟甲缚，累死我了！
米娜，来点只有河坝才有的图！,http://tieba.com/p/8256092282,m u g i,永远喜欢...,10:26,让这里血流成河！正常的图镇楼，防删
【互动文游】不死不灭（可lq可h）,http://tieba.com/p/8281982300,殷十六,被神隱藏...,01:04,缇娜罗伊，被誉为灾厄魔女的存在，所及之处，无不发生灾祸，尸痕遍野。 无人知道她从何而来，只知道她是灾厄与不幸的象征。 审判之庭作为守护【坎特利亚】的存在，数次尝试将其抓捕，但每次都以人员损失惨重，失败告终。 终于有一日，缇娜被审判之庭所捕获，为防止其的逃脱，将其关押在地牢中，每日注入抑制其能力的药物。 作为审判之庭的高层人员，你今日要去地牢去见见这个特殊的存在，以及获得一些让你感兴趣的情报
title,href,author,reviewer,last_comment_time,comment
玩一个守株待兔,http://tieba.com/p/8282742154,8u2501,魔法少女...,10:24,最近lz妈总是喜欢开我房间的门，lz非常讨厌。明明lz爸已经知道保护我的隐私了，每次问话他都尽量站在房间外面问。 lz之前会注意反锁房门，但是最近比较懒，结果就是妈总喜欢开门说话，lz屡次三番跟她吼都没用。 没办法，是时候让你知道自己的廉耻心了。 楼主准备以后手铳再也不锁门，而且专拣大白天，就等妈一不小心看到，让她长个记性，长个教训！ 反正楼主是没有什么羞耻心的！
大家理解薛定谔的猫吗？我现在还是有些不懂,http://tieba.com/p/8284913402,什么都想...,什么都想...,10:19,这个实验的核心思想是事件发生不存在观察者，就会同时存在各种可能，但我觉得这句话没道理啊。观察者指的是什么？人可以，那么生物也行吗？如果是不理解死亡的蜉蝣，观察着这一切。那么也算观测者吗？观测者的条件是生物还是说理解死亡呢？如果说是生物不需要有思想的话，那么盒子中的微生物都可以算观测者。如果说是理解死亡，那么食腐的细菌也能算观测者吗？再说为什么？没有被观测到的时候，事物会处于叠加态。难道所有没被看着
一到晚上不知道放哪,http://tieba.com/p/8285509553,宁天会更好,棍很跳耶,10:18,
想问一下各位吧友现实中真的存在病娇吗？,http://tieba.com/p/7377846577,祖安钢琴...,毛线刀削面,2-27,有点话分享一下呗
分享一个自己做的炒鸡科幻的梦,http://tieba.com/p/8284688145,夜鹤,夜鹤,10:14,楼下细说（
女孩子帖贴动漫有？,http://tieba.com/p/8283858723,浮力机,暗能量麻...,10:12,魔法少女小圆 石蒜 水星的魔女 还有……
大家如果能在无尽的时间里轮回会做什么,http://tieba.com/p/8224501928,great郎斌,叶夫叶夫,10:10,
這是大家喜歡的河壩玩法嗎,http://tieba.com/p/8283519148,涅槃_,九尾哈士...,10:08,樓下放圖，太澀惹!!!（冬天斷臂全果lc）
要把大象装冰箱，总共分几步,http://tieba.com/p/8276791248,薄荷瓶儿,OHTOAi,10:04,🤤🤤🤤
好像一直有东西跟着我该 怎么办呢,http://tieba.com/p/8284209565,Winge,光之国的人,10:03,画师：早槻めい
有没有帅气的短发女生图片,http://tieba.com/p/8285258745,550W才不喜欢你呢,550W才不喜欢你呢,10:01,绫波丽镇楼
说点催眠相关,http://tieba.com/p/8277383756,乐正绫的狗,乐正绫的狗,09:54,楼下细唆。 审核求通过。没有违规内容啊
标题五个字,http://tieba.com/p/8285511834,喵喵喵w,喵喵喵w,09:44,好喜欢累到瘫在床上起不来的感觉，如果累晕的话会很舒服吧……)
大家在河坝里说的是真的吗,http://tieba.com/p/8257176163,网恋被骗...,给你睑给...,09:43,真的有人这么玩吗
如果各位变成了自己的贴吧头像。,http://tieba.com/p/8274968584,[],只是普通...,09:43,各位大概是什么心态？
关于 催眠,http://tieba.com/p/8228965189,芜湖,给你睑给...,09:43,家人们听催眠都是什么感觉啊
重置测试【十二议会】(可lq),http://tieba.com/p/8256336767,紫色颜料...,褪色的亚...,09:42,反正这一段时间我不会怎么上只是想在这存一个设定楼，正式贴不会发设定楼 剧情主体未修改，大部分剧情已修改 普托城，这个大陆最强大的国家的首都，没有任何这个国家敢与之抗衡，除了偏远地区，不被这个国家所管辖，当然从没有知道180年前那个小女孩小时候的事 十二议会，作为这个国家实力最强的十二个人所构成的组织(首席实力最强，末席反正)，自然每个人是实力都是不弱的，你作为议会刚上位的末席(原末席是自己自愿离职的，所以你才
献给神明的礼物（联机，lq）,http://tieba.com/p/8236820817,小薄荷\(0v0)/,褪色的亚...,09:41,这个与世隔绝的村庄被众多神明庇佑，然而神明因为各种原因要求村民们定期献祭一名少女，或许是想要让纯洁美好的灵魂来到自己身边，或许只是想要开后宫……在村民眼中，被神明选中是一种荣耀，而被献祭的少女灵魂会进入天堂，见到伟大的神明。为了做好献祭前的准备，会有神社中的巫女为祭品梳妆打扮，教她们在另一个世界侍奉神明，最后也通常是亲手送她们去见神明……
jk居然是帮派头目！,http://tieba.com/p/8285306661,寻江夏,Ray Foster,2-27,这是在一个弱肉强食的世界，城市实际掌控权在某几个大帮派手中。你是外籍军团的人，受雇于某帮派，但是你们的最终目的是除掉这座城市的所有帮派，包括自己的雇主。很巧，当你得知雇主的敌对帮派的头目正是你认识很久的jk，她是在父亲去世后接手帮派的一切，你则认为她不必卷入这些，因为这是死路一条，反而，她对帮派事物越上心你就越心痛。但是你们必须除掉她，或许出于内心存留的善，你不想这样，你会违背上级命令而保她一命吗
晚上六点半的学校主楼后室味儿太重了,http://tieba.com/p/8285186724,爱托米娅,DawnBreaker__,09:39,本来是去交结课作业的，结果因为找不着门牌号差点迷路哈哈哈
分享：【招人】伪魔幻：魔域日常录,http://tieba.com/p/8284951308,万物之上...,万物之上...,2-27,招人
寡疯了，但是找不到,http://tieba.com/p/8285340385,万物逆旅,永恒轮回,04:10,所以有没有什么方法能让我不想找对象
标题五个字,http://tieba.com/p/8285129050,贴吧用户_...,什么贵物（,09:28,为什么我感觉河坝都失去了它原本的样子，比如河坝人专有的善良
有没有同好,http://tieba.com/p/8279934269,刀哥..,刀哥..,09:26,打气，灌肠，撑大
那些和坏女人间发生的不太平凡的回忆,http://tieba.com/p/8219959851,幽静之森,易冬夕令,09:25,从小学开始和坏女人们结下孽缘，到现在也有十多年了，为了不忘记她们的大缺大德，就想着索性开个帖子记录下吧。虽然在吧友们看可能不算什么，但从始至今度过的日子对我来说还是蛮波澜壮阔的。 中间有些情节会一笔略过，免得帖子被删了。
回到宿舍之后怂恿同学同床这件事,http://tieba.com/p/8236985820,剎車的總...,wot,09:23,快回学校了，又想起这件事 总之楼主的思想在上次进学校之后憋坏了 然后有了很多奇奇怪怪的想法 欲知后事如何，请听楼下分解
阿基米德～,http://tieba.com/p/8279659416,浮力机,飞廉,09:21,拥有着白发蓝瞳外表的软萌少女 来自两千多年前的古希腊 「浮力定理」的发现者 虽然活了两千多年，但是脾气和心智还是跟小女孩一样 不过跟上了潮流穿上了jk (纯属虚构)
吧友们是怎么看待爱情的呢？,http://tieba.com/p/8279060724,知识雪兔,QBZ_191,09:20,想讲一下自己的发生的一些事情，希望这个帖子能多活一段时间。
是哪个shabi想出来的弱智风油精护垫，艹，点名ABC薄荷,http://tieba.com/p/8279882622,叫我阿鹤...,维尔纳,09:18,
这是否有点,http://tieba.com/p/8285833371,用户_6DMJZ,Yxz,09:15,第二百七十六章 《你问女儿香不香，油盐酱醋拌生姜》 可怜窈窕三罗敷，肌如冰雪颜如荼。再拜乞充军庖厨，解妆请代姑与夫。 妾尚年少甘且脆，姑与夫老肉不如，请军先割妾膏腴，味香不负君刀俎。 食之若厌饶，愿还妾头颅，姑老夫无子，妾命敢踟蹰。
终于四级了,http://tieba.com/p/8285864082,刘鬼啊,Yxz,09:13,
我来讲一个让我愧疚的事，总感觉有点对不起那位小姐姐,http://tieba.com/p/8244416330,某科幻的...,某科幻的...,09:11,小时候我12岁左右，还不懂事，没有那方面的知识，有一次我妈带着我去和她同事一家去泡温泉，我妈同事带着一个小姐姐（比我大不了几岁）。当时那个温泉厕所不分男女，那位小姐姐不好意思在公共更衣室换泳衣，于是看着厕所没人就选了一个厕所隔间换衣服。考虑到隔间内没有放外衣外裤的地方，她又怕衣服弄脏，于是就把外衣外裤放在了外面（估计只穿着内衣），结果我当时着急上厕所，发现隔壁挂出来了正在维修的标志，着急之下我只能拍
8U救救我,http://tieba.com/p/8285311511,不褪色的...,不褪色的...,2-27,培优时候讲两个黄鹂鸣翠柳一行白鹭上青天这句对偶我想白鹭上青天去了
任务失败被捕的忍者（？,http://tieba.com/p/8265546208,信不信...,善,09:07,怎么处置呢？
【自用图楼】放一些自己画的坎公g图,http://tieba.com/p/8269268615,白羊水...,白羊水...,09:07,虽说写的是坎公但其实基本只画贝丝×女骑士，并且每一张都是重码的程度，不参与任何讨论只是找个地方发图
